flow,volume,year,group,article,nseg,rows,extra_value,canada,primary,closed,why
reexport,as_1899,1897,CHICORY,"Roasted and Ground, Mixed",4,46,406451,2337,1,1,"as_1896: gap has 8 headings for 3 segments: CHICORY/Roasted or Ground, in Bond | CHICORY AND COFFEE, Roasted and Ground/None | CHINA or PORCELAIN and EARTHEN-WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CIDER AND PERRY/None | CLOCKS, and Parts thereof/None | COALS, CULM, AND CINDERS/None || as_1892: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground, in Bond | CHINA or PORCELAIN or EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None || as_1888: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground, in Bond | CHICORY/CHINA or PORCELAIN and EARTHEN- WARE | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS, and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None || as_1884: gap has 6 headings for 3 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN AND EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCOA/None || as_1880: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | COCOA/None || as_1876: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | Cocoa/None"
reexport,as_1899,1897,COCOA,"or CHOCOLATE, in the manufacture of which Spirit has been used",2,45,1830048,13077,1,1,as_1896: gap has 0 headings for 1 segments:  || as_1892: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 0 headings for 1 segments:  || as_1876: gap has 0 headings for 1 segments: 
reexport,as_1899,1897,COCOA,"Kiln-dried, Roasted, or Ground",2,18,478,0,1,0,refs disagree: as_1896=Butter/ || only a weak answer (block article absent from the reference): as_1896 || as_1892: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 0 headings for 1 segments:  || as_1876: gap has 0 headings for 1 segments: 
reexport,as_1899,1897,SPIRITS,Rum,2,66,38178,640,1,1,"as_1896: block group absent from reference || as_1892: gap has 7 headings for 1 segments: SPONGE/None | STATIONERY, other than Paper/None | STRAW-PLATTING for making Hats or Bonnets/None | SUCCADES/None | SUGAR/None | TALLOW and STEARINE/None | TAR/None || as_1888: gap has 9 headings for 1 segments: SPONGE/None | STATIONERY, other than Paper/None | STONES. Marble and Slate, Rough Hewn, or Manufactured (other than Works of Art)/None | STRAW for Agricultural Purposes/None | STRAW PLATTING for making Hats or Bonnets/None | SUCCADES (including all Fruits and Vegetables preserved in Sugar)/None | SUGAR. Refined, or rendered by any process equal thereto, in Lumps and Leaves/None | TIN/None | TAR/None || as_1884: block group absent from reference || as_1880: gap has 10 headings for 1 segments: SPIRITS/Other Sorts, not Sweetened | SPIRITS/Various Sorts, mixed in Bond | SPIRITS/Rum Shrub | SPIRITS/Perfumed, and Cologne Water | SPIRITS/Perfumed, in Bond | Sweetened or Mixed, Unenumerated/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR/None | TALLOW AND STEARINE/None | TAR/None || as_1876: gap has 9 headings for 1 segments: Spirits/Perfumed, and Cologne Water | Spirits/Perfumed, in Bond | Spirits/Spirits, Sweetened or Mixed, Unenumerated | STATIONERY, other than Paper/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR (including Fruits and Vegetables pre- served in Sugar)/None | SUGAR/None | TALLOW AND STEARINE/None | TAR/None"
reexport,as_1899,1897,"SPIRITS, Geneva",Sweetened or Mixed (Tested),3,56,37570,562,1,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1897,TEA,Total,2,65,30176,0,1,1,refs disagree: as_1896=TOBACCO/ vs as_1892=TIN/ || as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 1 headings for 1 segments: TIN/None || as_1880: gap has 2 headings for 1 segments: TEETH/None | TIN/None || as_1876: gap has 2 headings for 1 segments: TEETH/None | TIN/None
reexport,as_1899,1898,"ANIMALS, LIVING","Horses, Geldings",2,18,13932,0,1,1,"as_1896: gap has 4 headings for 1 segments: ANIMALS, LIVING/Unenumerated | ARMS AND AMMUNITION/None | ART. WORKS OF, OTHER THAN PIC- TURES/None | ASPHALT OR BITUMEN/None || as_1892: gap has 5 headings for 1 segments: ANIMALS, LIVING/Unenumerated | ANIMALS, LIVING/Swords, Cutlasses, Matchets, Bayonets | ANIMALS, LIVING/Cannon and Mortars ; and parts thereof | ARMS AND AMMUNITION/None | ASPHALT OR BITUMEN/None || as_1888: gap has 4 headings for 1 segments: ANIMALS LIVING/Unenumerated | ARMS AND AMMUNITION/None | ART, WORKS OF, OTHER THAN PIC- TURES/None | ASPHALT OR BITUMEN/None || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference"
reexport,as_1899,1898,"ARMS: Swords, Cutlasses, Matchets, and Bayonets","Muskets, Rifles, Carbines, Fowling-pieces, or Guns of any other sort unenumerated, and parts thereof, and Pistols",3,34,133035,0,1,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,CAOUTCHOU,Manufactures of,4,82,544508,11528,1,1,"as_1896: gap has 7 headings for 3 segments: CHEESE/None | CHEMICAL MANUFACTURES AND PRODUCTS/None | CHICORY/None | CHICORY AND COFFEE, Roasted and Ground/None | CHINA or PORCELAIN and EARTHEN-WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None || as_1892: gap has 7 headings for 3 segments: CARDS. PLAYING/None | CHEESE/None | CHEMICAL MANUFACTURES AND PRODUCTS/None | CHICORY/None | CHINA or PORCELAIN or EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: gap has 12 headings for 3 segments: CARDS, PLAYING/None | CHEESE/None | CHEMICAL MANUFACTURES AND PRODUCTS/None | CHICORY/None | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | COCOA/None | COFFEE/None | COLLODION/None || as_1876: gap has 12 headings for 3 segments: CARDS, PLAYING/None | CHEESE/None | CHEMICAL MANUFACTURES AND PRODUCTS/None | CHICORY/None | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | Cocoa/None | COFFEE/None | COLLODION/None"
reexport,as_1899,1898,"COPPER, Ore of","Manufactures of, not otherwise enumerated or described, including Copper plates engraved",2,30,256981,2560,1,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"CORN ; Grain, Meal, and Flour",Wheat,4,49,39181,0,1,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Alizarine : Other Coal Tar Dyes,9,93,816312,0,1,0,"as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: gap has 2 headings for 8 segments: DYE STUFFS (other than Dye Woods), and Substances used in Tanning and Dyeing, viz./None | Dye Woods/None || as_1880: block group absent from reference || as_1876: block group absent from reference"
reexport,as_1899,1898,HAMS,,3,52,63438,0,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,HAMS,Dressed or Undressed,9,117,2338705,31693,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"Iron:—Manufactures of Iron or Steel, Unenumerated",,4,96,1511686,0,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"LACE, and Articles thereof",Of other Materials,2,6,578,0,1,1,as_1896: gap has 0 headings for 1 segments:  || as_1892: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1884: block group absent from reference || as_1880: gap has 0 headings for 1 segments:  || as_1876: block group absent from reference
reexport,as_1899,1898,"METAL: Leaf, not Gold","Unenumerated, Unwrought",4,74,514248,1021,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,MUSICAL INSTRUMENTS,Commonly used for expressing oil therefrom,2,20,13152,0,1,0,"as_1896: gap has 8 headings for 1 segments: MUTTON, Fresh/None | NUTS AND KERNELS/None | Fish/None | OIL/None | OIL-SEED CAKE/None | OLEO-MARGARINE/None | ONIONS, Raw/None | ORE, Unenumerated/None || as_1892: gap has 9 headings for 1 segments: MUTTON, Fresh/None | NITRE, CUBIC/None | NUTS AND KERNELS/None | Fish/None | OIL/None | OIL-SEED CAKE/None | OLEO-MARGARINE/None | ONIONS, Raw/None | ORE, Unenumerated/None || as_1888: gap has 8 headings for 1 segments: MUTTON, Fresh/None | NAPHTHA, wood not potable/None | NITRE, Cubic (Nitrate of Soda)/None | NUTS AND KERNELS/None | Fish/None | OIL-SEED CAKE/None | ONIONS, Raw/None | ORE, Unenumerated/None || as_1884: gap has 8 headings for 1 segments: MUTTON, Fresh/None | NAPHTHA, wood not potable/None | NITRE, Cubic/None | NUTS AND KERNELS/None | OIL, FISH/None | OIL-SEED CAKE/None | UNIONS/None | ORE, Unenumerated/None || as_1880: gap has 8 headings for 1 segments: MYRABOLANS/None | NAPHTHA (Crude)/None | NITRE, Cubic/None | NUTS AND KERNELS/None | OIL/None | OIL SEED CAKE/None | ONIONS/None | OPTUM/None || as_1876: gap has 7 headings for 1 segments: MYRABOLAMS/None | NAPHTHA (Crude)/None | NITRIC, Cubic/None | NUTS AND KERNELS/None | OIL/None | OIL SEED CAKE/None | ONIONS/None"
reexport,as_1899,1898,OILS,"Chemical, Essential, or Per- fumed",3,39,30745,0,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,OILS,"Chemical, Essential, or Per- fumed : Seed Cake of other Sorts",4,35,188958,3756,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"PETROLEUM, Illuminating",,3,28,109064,3524,1,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"PETROLEUM, Illuminating",Wrought or Unwrought,2,14,54240,0,1,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"PRINTS, Engravings and Photographs",,2,41,245762,0,1,1,as_1896: block group absent from reference || as_1892: gap has 3 headings for 1 segments: PYRITES OF IRON OR COPPER/None | QUICKSILVER/None | RAGS and other Materials used for making Paper/None || as_1888: gap has 3 headings for 1 segments: PYRITES OF IRON OR COPPER/None | QUICKSILVER/None | RAGS and other Materials used for making Paper/None || as_1884: gap has 3 headings for 1 segments: PYRITES OF IRON AND COPPER/None | QUICKSILVER/None | RAGS and other Materials used for making Paper/None || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,"SAGO, and Flour or Meal thereof",,4,52,158207,7855,1,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1899,1898,SILK,Raw,7,136,1244296,84275,1,0,"as_1896: gap has 3 headings for 6 segments: SILK/Thrown, Dyed or not Dyed | SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in value is Silver/None || as_1892: gap has 2 headings for 6 segments: SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in value is Silver/None || as_1888: gap has 3 headings for 6 segments: SILK/Thrown, Dyed or not dyed | SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in value is Silver/None || as_1884: gap has 7 headings for 6 segments: SILK/Thrown | SILK/Manufactures, viz., Broad Stuffs,   Silk or Satin | SILK/Velvet, Plain or Figured | SILK/Ribbons, Silk or Satin | SILK/Ribbons, of other Kinds | SILK/Manufactures of Silk, or of Silk   mixed with other Materials,   Unenumerated | SILVER, Ore of, or Ore of which the greater part in Value is Silver/None || as_1880: gap has 3 headings for 6 segments: SILK/Thrown | SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in Value is Silver/None || as_1876: gap has 2 headings for 6 segments: SILK/Thrown | SILK MANUFACTURES/None"
reexport,as_1899,1898,"SKINS, FURS, and PELTS","Skins, Goat, Undressed : Unenumerated: Undressed",11,159,2315225,79019,1,1,"as_1896: gap has 12 headings for 10 segments: SKINS, FURS, AND PELTS/Sheep, Undressed | SKINS, FURS, and PELTS/Unenumerated, Undressed | SKINS, FURS, and PELTS/Unenumerated, in any way   dressed (not Leather) | SKINS, FURS, and PELTS/Furs : Rabbit Skins | SKINS, FURS, and PELTS/Furs, Seal Skins | SKINS, FURS, and PELTS/Furs, Unenumerated | SKINS, FURS and PELTS/Furs, Unenumerated | SKINS, FURS and PELTS/Manufactures of, including Rugs | SLATES/None | SPECIMENS, ILLUSTRATIVE OF NATURAL SCIENCE/None | SPICES/None | SPIRITS, not Sweetened/None || as_1892: gap has 11 headings for 10 segments: SKINS, FURS, AND PELTS/Seal | SKINS, FURS, AND PELTS/Sheep, Undressed | SKINS, FURS, AND PELTS/Unenumerated, in any way dressed, not Leather | SKINS, FURS, AND PELTS/Unenumerated, Undressed | SKINS, FURS, AND PELTS/Furs | SKINS, FURS, AND PELTS/Manufactures of, including Rugs | SKINS, FURS, AND PELTS/SOAP, Transparent, in the manufacture of which Spirit has been used | SPECIMENS, ILLUSTRATIVE OF NATURAL SCIENCE/None | SPICES/None | SPIRITS, not Sweetened/None | SPIRITS/None || as_1888: gap has 5 headings for 10 segments: SKINE, FURS, and PELTS/None | SPECIMENS, ILLUSTRATIVE OF NATURAL SCIENCE/None | SPICES/None | SPIRITS, not Sweetened/None | SPIRITS/None || as_1884: gap has 9 headings for 10 segments: SKINS, FURS, AND PELTS/Seal | SKINS, FURS, AND PELTS/Sheep, Undressed | SKINS, FURS, AND PELTS/Unenumerated, in any way dressed, not Leather | SKINS, FURS, AND PELTS/Unenumerated, Undressed | SKINS, FURS, AND PELTS/Furs | SKINS, FURS, AND PELTS/Manufactures of, including Rugs | SKINS, FURS, AND PELTS/SOAP, Transparent | SPICES/None | Spirits, not Sweetened/None || as_1880: gap has 14 headings for 10 segments: SKINS, FURS, AND PELTS/Tanned, Tawed, or Dressed | SKINS, FURS, AND PELTS/Seal | SKINS, FURS, AND PELTS/Sheep and Lamb, Undressed | SKINS, FURS, AND PELTS/Unenumerated, being Furs | SKINS, FURS, AND PELTS/Unenumerated, not being Furs, Undressed | SKINS, FURS, AND PELTS/Unenumerated, Dressed | SKINS, FURS, AND PELTS/Manufactures of Skins and Furs | SKINS, FURS, AND PELTS/SOAP, Transparent | SKINS, FURS, AND PELTS/SPECIMENS, illustrative of NATURAL SCIENCE | SPICES/None | SPIRITS/None | Sweetened or Mixed, Unenumerated/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR/None || as_1876: gap has 14 headings for 10 segments: SKINS, FURS, AND PELTS/Tanned, Tawed, or Dressed | SKINS, FURS, AND PELTS/Seal | SKINS, FURS, AND PELTS/Sheep and Lamb, Undressed | SKINS, FURS, AND PELTS/Unenumerated, being Furs | SKINS, FURS, AND PELTS/Unenumerated, not being Furs, Undressed | SKINS, FURS, AND PELTS/Dressed | SPECIMENS, illustrative of NATURAL SCIENCE/None | SPICES/None | SPRITS/None | Spirits/None | STATIONERY, other than Paper/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR (including Fruits and Vegetables pre- served in Sugar)/None | SUGAR/None"
